3	Uncommon	15	Target Monster	イャンクック亜種【R】	Blue Yian Kut-Ku [R]	300	3★	-	-	-	0	Shell (Yellow)	-	-	-	-	<２頭討伐（イャンクック亜種【L】)>{{{LINEBREAK}}}<オープン>：狩場にあるハンターの中で先頭のハンターが★５以上の場合、狩りの終了時まで、そのハンターのパワー -1000。	松島 一夫	-	-	-	<Double Hunt (Blue Yian Kut-Ku [L])>{{{LINEBREAK}}}<Open>: If the Lead Hunter is 5★ or above, until the end of the hunt, that card receives -1000 Power.	
3	Common	16	Target Monster	ガノトトス【L】	Plesioth [L]	400	3★	-	-	-	1	Scale (Yellow)	-	-	-	-	<２頭討伐(ガノトトス亜種【R】)>：狩場に縦向きの「カノトトス亜種【R】」がある場合、２枚合わせてパワー1500の１枚のカードとして扱う。 {{{LINEBREAK}}}<オート/狩場>：あなたのカードがごのカードを討伐した時、この狩りが２頭討伐ならば、あなたの山札からハンターを１枚まで選んで、相手に見せてから手札に加える。その後、シャッフルする。	Toronn	-	-	-	<Double Hunt (Green Plesioth [R])>: If there is a forward facing "Green Plesioth [R]" in the Hunting Ground, these two cards are treated as one with 1500 Power.{{{LINEBREAK}}}<Auto / Hunting Ground>: When one of your cards slays this card in a Double Hunt, choose 1 card from your deck, show it to your opponent and add it to your hand. Then, shuffle your deck.	<Double Hunt (Green Plesioth [R])>: If there is a forward facing "Green Plesioth [R]" in the Hunting Ground, these two cards are treated as one with 1500 Power.{{{LINEBREAK}}}<Auto / Hunting Ground>: When one of your cards slays this card in a Double Hunt, choose 1 card from your deck, reveal it and add it to your hand. Then, shuffle your deck.
3	Common	17	Target Monster	ガノトトス亜種【R】	Green Plesioth [R]	400	3★	-	-	-	1	Scale (Yellow)	-	-	-	-	<２頭討伐(ガノトトス【L】)>{{{LINEBREAK}}}<オープン>：相手の準備ゾーンにあるカードを１枚選んで、表向きにする。	Toronn	-	-	-	<Double Hunt (Plesioth [L])>{{{LINEBREAK}}}<Open>: Choose one card in your opponent's Preparation Zone, turn it face up.	
3	Common	18	Target Monster	モノブロス	Monoblos	400	4★	-	-	-	1	Shell (Yellow)	-	-	-	-	<部位破壊/角>：部位破壊に成功したプレイヤーはカードを１枚引く。	仙田 聡	-	-	-	<Part Break / Tail>: The player who successfully completes the part break draws one card.	
3	Common	19	Target Monster	リオレイア	Rathian	700	4★	-	-	-	2	Scale (Yellow)	-	-	-	-	<オープン>：相手の準備ゾーンに裏向きのカードが４枚以上ある場合、相手の準備ゾーンにあるカードを１枚まで選んで、山札の下に戻す。	米谷 尚展	-	-	-	<Open>: If your opponent's Preparation Zone has 4 or more face down cards, choose 1 card from your opponent's Preparation Zone, return it to the bottom of their deck.	
3	Rare	20	Target Monster	グラビモス亜種	Black Gravios	1800	5★	-	-	-	1	Mantle (Red)	-	-	-	-	<部位破壊/尻尾>：狩りの終了時まで、このカードのパワー -600。	小城 崇志	-	-	-	<Part Break / Tail>: Until the end of the hunt, this card receives -600 Power.	
3	Uncommon	21	Target Monster	ディアブロス【L】	Diablos [L]	1700	5★	-	-	-	1	Shell (Red)	-	-	-	-	<２頭討伐(ディアブロス亜種【R】)>：狩場に縦向きの「ディアブロス亜種【R】」がある場合、２枚合わせてパワー 3500 の１枚のカードとして扱う。{{{LINEBREAK}}}<オート/狩場>：あなたのカードがこのカードを討伐した時、この狩りが２頭討伐ならば、カードを４枚引く。	村上 ヒサシ	-	-	-	<Double Hunt (Black Diablos [R])>: If there is a forward facing "Black Diablos (R)" in the Hunting Ground, these two cards are treated as one with 3500 Power.{{{LINEBREAK}}}<Auto / Hunting Ground>: When one of your cards slays this card in a Double Hunt, draw 4 cards.	
3	Uncommon	22	Target Monster	ディアブロス亜種【R】	Black Diablos [R]	1700	5★	-	-	-	1	Shell (Red)	-	-	-	-	<２頭討伐(ディアブロス【L】)> {{{LINEBREAK}}}<オープン>：あなたの山札から「ディアブロス【L】」を１枚まで選んで、表向きであなたの準備ゾーンに出す。その後、シャッフルする。ただし、あなたの準備ゾーンにあるカードが４枚を超えるように出すことはできない。	村上 ヒサシ	-	-	-	<Double Hunt (Diablos [L])>{{{LINEBREAK}}}<Open>: Choose one "Diablos [L]" in your deck, place it face up in your Preparation Zone, Then, shuffle your deck. However, your may not play more than 4 cards in your Preparation Zone.	
3	Common	23	Target Monster	ダイミョウザザミ亜種	Plum Daimyo Hermitaur	1600	6★	-	-	-	0	Crab (Red)	-	-	-	-	<オート/狩場>：このカードが討伐された時、あなたの手札を１枚選んで、山札の下に戻す。	木下 勇樹	-	-	-	<Auto / Hunting Ground>: When this card is slain, choose 1 card from your hand, return it to the bottom of your deck.	
3	Rare	24	Target Monster	ティガレックス【L】	Tigrex [L]	1700	6★	-	-	-	1	Mantle (Red)	-	-	-	-	<２頭討伐(ティガレックス【R】)>：狩場に縦向きの「ティガレックス【R】」がある場合、２枚合わせてパワー 4500の１枚のカードとして扱う。 {{{LINEBREAK}}}<オート/狩場>：この狩りが２頭討伐の場合、このカードは以下の能力を得る。「<部位破壊/尻尾>：狩りの終了時まで、このカードのパワー -500。」	山宗	-	-	-	<Double Hunt (Tigrex [R])>: If there is a forward facing "Tigrex [R]" in the hunting ground, these two cards are treated as one with 4500 Power.{{{LINEBREAK}}}<Auto / Hunting Ground>: If this hunt is a Double Hunt, this card gains the following ability: "<Part Break / Tail>: Until the end of the hunt, this card receives -500 Power."	
3	Rare	25	Target Monster	ティガレックス【R】	Tigrex [R]	1700	6★	-	-	-	1	Mantle (Red)	-	-	-	-	<２頭討伐(ティガレックス【L】)> {{{LINEBREAK}}}<オープン>：このカードは相手のターンにしかオープンできない。相手は自分の手札を１枚選んで、山札の下に戻す。	山宗	-	-	-	<Double Hunt (Tigrex [L])>{{{LINEBREAK}}}<Open>: This card can only be opened on your opponent's turn. Your opponent chooses 1 card from their hand, and returns it to the bottom of their deck.	
3	Rare	26	Target Monster	ナルガクルガ	Nargacuga	1700	6★	-	-	-	1	Mantle (Red)	-	-	-	-	<オープン>：狩りの終了時まで、狩場にあるハンターの中で先頭のハンターのパワー -300。	村山 竜大	-	-	-	<Open>: Until the end of the hunt, the Lead Hunter in the Hunting Ground receives -300 Power.	
3	Uncommon	27	Target Monster	リオレウス亜種	Azure Rathalos	1400	6★	-	-	-	0	Shell (Red)	-	-	-	-	-	Daisuke Izuka	-	-	-	-	
3	Ultra Rare	28	Target Monster	リオレイア希少種【L】	Gold Rathian [L]	4500	8★	-	-	-	2	Mantle (Red)	-	-	-	-	<２頭討伐(リオレウス希少種【R】)>：狩場に縦向きの「リオレウス希少種【R】」かある場合、２枚合わせてパワー 10000 の１枚のカードとして扱う。	緑川 美帆	-	-	-	<Double Hunt (Silver Rathalos [R])>: If there is a forward facing "Gold Rathian [R]" in the hunting ground, these two cards are treated as one with 10000 Power.	
3	Ultra Rare	29	Target Monster	リオレウス希少種【R】	Silver Rathalos [R]	4500	8★	-	-	-	2	Mantle (Red)	-	-	-	-	<２頭討伐(リオレイア希少種【L】)>{{{LINEBREAK}}}<オープン>：狩りの終了時まで、狩場にあるギルドモンスターのパワー -1000。	緑川 美帆	-	-	-	<Double Hunt (Gold Rathian [L])>{{{LINEBREAK}}}<Open>: Until the end of the hunt, Guild Monsters in the Hunting Ground receive -1000 Power.	
3	Uncommon	30	Hunter	フルミナントソード	Khezu Shock Sword	300	1★	Great Sword	-	-	-	-	-	エンプレスシリーズ	-	-	<オート/狩場>：あなたの「ナナ・テスカトリ※」が狩場に出た時、狩場にあなたの「ランス」があるならば、カードを２枚引き、あなたの手札を１枚選んで、山札の下に戻す。	Mitsuhiro Arita	Empress Armor	-	-	<Auto / Hunting Ground>: When your "※Lunastra" is placed into the Hunting Ground, if you have a "Lance" in the Hunting Ground, draw 2 cards, then choose 1 card from your deck and return it to the bottom of your deck.	<Auto / Hunting Ground>: When your "※Lunastra" is placed into the Hunting Ground, if you control a "Lance" Hunter in the Hunting Ground, draw 2 cards, then choose 1 card from your deck and return it to the bottom of your deck.
3	Uncommon	31	Hunter	ジャッジメント	Judgement	500	3★	Great Sword	Great Sword	Shell (Yellow)	-	-	-	クシャナSシリーズ	-	-	<部位破壊/角>{{{LINEBREAK}}}<オート/狩場>：相手の準備ゾーンに裏向きのカードが２枚以下しかない場合、このカードのパワー +400。	Funbolt	Kushala S Armor	-	-	<Part Break / Horn>{{{LINEBREAK}}}<Auto / Hunting Ground>: If your opponent has no more than 2 face down cards in their Preparation Zone, this card receives +400 Power.	
3	Rare	32	Hunter	轟大剣【大王虎】	Tigrex Supreme Sword	1300	6★	Great Sword	Great Sword	Mantle (Red)	-	-	-	暁丸・極シリーズ	-	-	<オート/狩場>：この狩りが２頭討伐の場合、このカードのパワー +1000。	森気楼	Auroros Z Armor	-	-	<Auto / Hunting Ground>: If this hunt is a Double Hunt, this card receives +1000 Power.	
3	Common	33	Hunter	骨	Bone	300	1★	Long Sword	-	-	-	-	-	バトルシリーズ	-	-	<オート/キャンプ>：イベントが手札からあなたの準備ゾーンに出た時、あなたのキャンプにのカード以外の「骨」がないならば、カードを１枚引く。この能力はターンに１回しか発動しない。	AMON	Battle Armor	-	-	<Auto / Camp>: When an Event card is placed into your Preparation Zone from hand, if you have no other "Bone" cards in your Camp, draw 1 card. This abililty can only be used once per turn.	<Auto / Camp>: When an Event card is placed into your Preparation Zone from hand, draw 1 card if this is the only "Bone" in your Camp. This abililty can only be used once per turn.
3	Uncommon	34	Hunter	軍刀【獅子皇】	Lion Emperor Saber	600	4★	Long Sword	Long Sword	Shell (Yellow)	-	-	-	リオソウルUシリ ー ズ	-	-	<オート/キャンプ>：イベントが手札からあなたの準備ゾーンに出た時、ターンの終了時まで、このカードのパワー +500。	タカヤマ トシアキ	Rath Soul U Armor	-	-	<Auto / Camp>: When an Event is placed into the Preparation Zone from your hand, until the end of the turn, this card receives +500 Power.	
3	Rare	35	Hunter	ラストエクディシス	Last Gaelic Flame	1400	6★	Long Sword	Long Sword	Shell (Red)	-	-	-	ラヴァXシリ ー ズ	-	-	<オート/キャンプ>：イベントが手札からあなたの準備ゾーンに出た時、あなたのキャンプにこのカード以外の「太刀」がないならば、相手の準備ゾーンにあるカードを１枚選んで、表向きにする。	Daisuke Izuka	Lavasioth X Armor	-	-	<Auto / Camp>: When an Event is placed into the Preparation Zone from your hand, if there are no other "Long Sword" in your Camp, choose 1 card from your opponent's Preparation Zone, turn it face up.	
3	Common	36	Hunter	にゃんにゃんぼう	Catburglar	0	2★	Sword and Shield	-	-	-	-	-	マカルパシリーズ	-	-	<オート/狩場>：あなたがオトモアイルーを使用した時、キャンプが狩場にこのカード以外のあなたの「にゃんにゃんぼう」がないならば、狩りの終了時まで、このカードのパワー +1500。この能力は１ターンに１回しか発動しない。	miche	Makluva Armor	-	-	<Auto / Hunting Ground>: When you activate a Palico card, if you have no other "Catburglar" cards in your Camp or Hunting Ground, until the end of the hunt, this card receives +1500 Power. This ability can only be used once per turn.	<Auto / Hunting Ground>: When you activate a Palico card, if this is the only "Catburglar" in your Camp or Hunting Ground, this card receives +1500 Power until the end of the hunt. This ability can only be used once per turn.
3	Uncommon	37	Hunter	独龍剣【蒼鬼】	Azue Ogre Sword	700	4★	Sword and Shield	Sword and Shield	-	-	-	-	ミヅハ覇シリ ー ズ	-	-	<オート/狩場>：準備ゾーンにある表向きのカードが裏向きになった時、裏向きになったカード１枚につき、狩りの終了時まで、このカードのパワー +200。	米谷 尚展	Mizuha S Armor	-	-	<Auto / Hunting Ground>: When a face up card in the Preparation Zone is flipped face down, for each face down card, until the end of the hunt, this card receives +200 Power.	<Auto / Hunting Ground>: When a face up card in your Preparation Zone is flipped face down, for each face down card in your Preparation Zone, this card receives +200 Power until the end of the hunt.{{{LINEBREAK}}}{{{LINEBREAK}}}{{{LINEBREAK}}}I think face down cards can only be in the Preparation Zone so it should be implied
3	Rare	38	Hunter	氷牙	Ice Fang	1400	5★	Sword and Shield	Sword and Shield	Crab (Red)	-	-	-	ギザミZシリーズ	-	-	<アクティヴ/狩場>［素材①］：この狩りが２頭討伐の場合、狩場にあるカードタイトルに「【R】」と書かれたターゲットモンスターを横向きにする。	渡邊 里恵香	Ceanataur Z Armor	-	-	<Active / Hunting Ground> [Material ①]: If this hunt is a Double Hunt, Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.	
3	Common	39	Hunter	デュアルトマホーク	Dual Tomahawk	200	1★	Dual Blades	-	-	-	-	-	ランゴシリーズ	-	-	<オート/狩場>：キャンプか狩場にあなたの「弓 」がある場合、このカードのパワー +300。	N.A	Vespoid Armor	-	-	<Auto / Hunting Ground>: If you have a "Bow" in the Camp or Hunting Ground, this card receives +300 Power.	<Auto / Hunting Ground>: If you control a "Bow" Hunter in your Camp or Hunting Ground, this card receives +300 Power.
3	Uncommon	40	Hunter	ギルドナイトセーバー	Guild Knight Sabers	700	4★	Dual Blades	Dual Blades	Scale (Yellow)	-	-	-	リオハートUシリーズ	-	-	<オート/キャンプ>：このカードが手札が準備ゾーンからキャンプに出た時、カードを１枚引く。	成庵	Rath Heart U Armor	-	-	<Auto / Camp>: When this card enters your Camp from your hand or Preparation Zone, draw 1 card.	
3	Rare	41	Hunter	対剣ヴォルトトス	Volcanic Storm	1200	6★	Dual Blades	Dual Blades	Shell (Red)	-	-	-	リオソウルＺシリーズ	-	-	<オート/狩場>：このカードが狩りに参加した時、この狩りが２頭討伐ならば、相手の準備ゾーンにあるカードを２枚まで選んで、表向きにする。	杉浦 善夫	Rath Soul Z Armor	-	-	<Auto / Hunting Ground>: When this card participates in a hunt, if this hunt is a Double Hunt, choose up to 2 cards in your opponent's Preparation Zone, flip them face up.	<Auto / Hunting Ground>: When this card participates in a Double Hunt, choose up to 2 cards in your opponent's Preparation Zone, flip them face up.
3	Common	42	Hunter	ウォーハンマー	War Hammer	200	1★	Hammer	-	-	-	-	-	ハンターシリーズ	-	-	<オート/狩場>：この狩りが２頭討伐の場合、このカードのパワー +500。	松島 一夫	Hunter's Armor	-	-	<Auto / Hunting Ground>: If this hunt is a Double Hunt, this card receives +500 Power.	
3	Rare	43	Hunter	激鎚オンスロート	Onslaught Hammer	700	3★	Hammer	Hammer	Shell (Yellow)	-	-	-	モノデビルＵシリーズ	-	-	<オート/キャンプ>：このカードが手札か準備ゾーンからキャンプに出た時、ターンの終了時まで、このカードのパワー +500。	タカヤマ トシアキ	Monodevil U Armor	-	-	<Auto / Camp>: When this card enters the Camp from your hand or Preparation Zone, until the end of the turn, this card receives +500 Power.	<Auto / Camp>: When this card enters your Camp from your hand or Preparation Zone, until the end of the turn, this card receives +500 Power.
3	Rare	44	Hunter	マグニチュード	Magnitude	1300	6★	Hammer	Hammer	Shell (Red)	-	-	-	カイザーXシリーズ	-	-	<オート/狩場>：あなたの手札が１枚もない場合、このカードのパワー +900。	NINNIN	Kaiser X Armor	-	-	<Auto / Hunting Ground>: If you have no cards in your hand, this card receives +900 Power.	
3	Common	45	Hunter	龍木ノ笛	Dragonwood Horn	300	2★	Hunting Horn	-	-	-	-	-	オウビ ー トシリ ー ズ	-	-	<オート/狩場>：このカードが討伐した時、狩場にあなたの「ガンランス」があるならば、カードを３枚引き、あなたの手札を３枚選んで、好きな順番で山札の下に戻す。	三好 載克	Obituary Armor	-	-	<Auto / Hunting Ground>: When this card is slays a Target Monster, if you have a "Gunlance" in the Hunting Ground, draw 3 cards, then choose three cards from your hand, return them to the bottom of your deck in any order.	<Auto / Hunting Ground>: When this card is slays a Target Monster, draw 3 cards if you control a "Gunlance" Hunter in the Hunting Ground, then choose 3 cards from your hand, return them to the bottom of your deck in any order.
3	Uncommon	46	Hunter	カエルクラフト	Handmade Frog	700	3★	Hunting Horn	Hunting Horn	Shell (Yellow)	-	-	-	モノブロスSシリーズ	-	-	<部位破壊/角>：あなたの手札を１枚選んで、捨ててよい。捨てたならば、あなたの山札から「角破壊」を１枚選んで、相手に見せてから手札に加える。その後、シャッフルする。	中北 晃ニ	Mono S Armor	-	-	<Part Break / Horn>: Choose 1 card from your hand, discard it. If you do, choose 1 "Horn Break" from your deck, show it to your opponent and add it to your hand. Then, shuffle your deck.	<Part Break / Horn>: Choose 1 card from your hand, discard it. If you do, choose 1 "Horn Break" from your deck, reveal it and add it to your hand. Then, shuffle your deck.
3	Rare	47	Hunter	夜笛【逢魔】	Demon's Darkflute	1400	6★	Hunting Horn	Hunting Horn	Mantle (Red)	-	-	-	モノブロスXシリーズ	-	-	<アクティヴ/狩場>［素材①］：この狩りが２頭討伐の場合、狩場にあるカードタイトルに「【R】」と書かれたターゲットモンスターを横向きにする。	甲壱	Mono X Armor	-	-	<Active / Hunting Ground> [Material ①]: If this hunt is a Double Hunt, Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.	Same wording as B03-38
3	Common	48	Hunter	グラシアルブロス改	Cermaic Blos Lance+	300	1★	Lance	-	-	-	-	-	エンプレスシリーズ	-	-	<オート/狩場>：キャンプか狩場にあなたの「大剣」がある場合、ゲームから取り除かれたあなたの「ナナ・テスカトリ※」１枚につき、このカードのパワー +400。	添田 一平	Empress Armor	-	-	<Auto / Hunting Ground>: If you have a "Great Sword" Hunter in your Camp or Hunting Ground, for every "※Lunastra" you removed from play, this card receives +400 Power.	<Auto / Hunting Ground>: If you control a "Great Sword" Hunter in your Camp or Hunting Ground, this card receives +400 Power for every "※Lunastra" you removed from play.
3	Uncommon	49	Hunter	雷槍【タケミカヅチ】	Thunderlance	700	4★	Lance	Lance	Scale (Yellow)	-	-	-	金剛・覇シリ ー ズ	-	-	<オープン>［素材①］：このカードはこの狩りが２頭討伐の場合にしかオープンできない。狩場にあるカードタイトルに「【R】」と書かれたターゲットモンスターを横向きにする。	安達 洋介	Indra S Armor	-	-	<Open> [Material ①]: This card can only be opened when this hunt is a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.	<Open> [Material ①]: This card can only be opened during a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.
3	Rare	50	Hunter	レイジングテンペスト	Rising Tempest	1300	6★	Lance	Lance	Shell (Red)	-	-	-	ザザミZシリーズ	-	-	<オープン>［素材②］：狩場にあるあなたのハンターを１枚選んで、狩りの終了時まで、パワー +500。	百瀬 寿	Hermitaur X Armor	-	-	<Open> [Material ②]: Choose 1 Hunter you control in the Hunting Ground, until the end of the hunt, it receives +500 Power.	
3	Common	51	Hunter	スティールガンランス	Steel Gunlance	200	1★	Gunlance	-	-	-	-	-	ハイメタシリーズ	-	-	<オート/狩場>：狩場にあなたの「狩猟笛」がある場合、このカードのパワー +400。	Mitsuhiro Arita	High Metal Armor	-	-	<Auto / Hunting Ground>: If you control a "Hunting Horn" in the Hunting Ground, this card receives +400 Power.	<Auto / Hunting Ground>: If you control a "Hunting Horn" Hunter in the Hunting Ground, this card receives +400 Power.
3	Uncommon	52	Hunter	フルボルテージ	Full Voltage	700	4★	Gunlance	Gunlance	Shell (Yellow)	-	-	-	グラビドSシリーズ	-	-	<オープン>［素材①］：このカードはこの狩りが２頭討伐の場合にしかオープンできない。狩場にあるカードタイトルに「【R】」と書かれたターゲットモンスターを横向きにする。	木下 勇樹	Gravios S Armor	-	-	<Open> [Material ①]: This card can only be opened when this hunt is a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.	<Open> [Material ①]: This card can only be opened during a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.
3	Rare	53	Hunter	熔解銃槍ヴォルガノス	Lavasioth Gunlance	1300	6★	Gunlance	Gunlance	Mantle (Red)	-	-	-	夜叉・真シリ ー ズ	-	-	<アクティヴ/狩場>［素材③］：相手の準備ゾーンにあるカードを２枚選んで、表向きにする。{{{LINEBREAK}}}<アクティヴ/キャンプ>［素材③］：相手の準備ゾーンにあるカードを２枚選んで、表向きにする。	春乃壱	Grand Yaksha Armor	-	-	<Active / Hunting Ground> [Material ③]: Choose 2 cards in your opponent's Preparation Zone, flip them face up.{{{LINEBREAK}}}<Active / Camp> [Material ③]: Choose 2 cards in your opponent's Preparation Zone, flip them face up.	
3	Common	54	Hunter	ショットボウガン・碧	Shotgun (Green)	300	2★	Light Bowgun	-	-	-	-	-	ゲネポスシリーズ	-	-	<オート/狩場>：このカードが討伐した時、あなたの山札から「ドスゲネポス※」を１枚選んで、相手に見せてから手札に加える。その後、シャッフルする。	Kuratch!	Genprey Armor	-	-	<Auto / Hunting Ground>: When this card slays a Target Monster, choose 1 "※Gendrome" from your deck, show it to your opponent and add it to your hand. Then, shuffle your deck.	<Auto / Hunting Ground>: When this card slays a Target Monster, choose 1 "※Gendrome" from your deck, reveal it and add it to your hand. Then, shuffle your deck.
3	Uncommon	55	Hunter	繚乱の対弩	Profusion	600	4★	Light Bowgun	Light Bowgun	Scale (Yellow)	-	-	-	シルバーソルシリーズ	-	-	<オート/狩場>：この狩りが２頭討伐の場合、このカードのパワー +700。	koji	Silver Sol Armor	-	-	<Auto / Hunting Ground>: If this hunt is a Double Hunt, this card receives +700 Power.	
3	Rare	56	Hunter	銘火竜弩	Engraved Fire Wyvern Bow	800	6★	Light Bowgun	Light Bowgun	Mantle (Red)	-	-	-	トヨタマ真シリーズ	-	-	<オート/狩場>：あなたの素材置場にあるカード１枚につき、このカードのパワー +200。	N.A	Grand Cham Armor	-	-	<Auto / Hunting Ground>: For each card in your Material Storage, this card receives +200 Power.	
3	Common	57	Hunter	イャンクック砲	Yian Kut-Ku Cannon	300	2★	Heavy Bowgun	-	-	-	-	-	コンガシリーズ	-	-	<オート/キャンプ>：あなたの「ババコンガ※」が手札か準備ゾーンからキャンプに出た時、カードを１枚引き、あなたの手札を１枚選んで、山札の下に戻す。	齋藤 直葵	Conga Armor	-	-	<Auto / Camp>: When your "Congalala ※" enters the Camp from your hand or Preparation Zone, draw 1 card, choose 1 card from your hand and return it to the bottom of your deck.	<Auto / Camp>: When your "Congalala ※" enters your Camp from your hand or Preparation Zone, draw 1 card, then choose 1 card from your hand and return it to the bottom of your deck.
3	Uncommon	58	Hunter	デュエルキャスト改	Duelcaster+	700	4★	Heavy Bowgun	Heavy Bowgun	Scale (Yellow)	-	-	-	ガレオスSシリーズ	-	-	<オープン>「素材③」：このカードは相手のターンにしかオープンできない。キャンプか狩場にあなたの「ヘビィボウガン」がある場合、相手の準備ゾーンにあるカードを２枚選んで、表向きにする。	dhr dhr	Cephalos Armor	-	-	<Open> [Material ③]: This card can only be opened during your opponent's turn. If you control a "Heavy Bowgun" in your Camp or Hunting Ground, choose 2 cards in your opponent's Preparation Zone, flip them face up.	
3	Rare	59	Hunter	老山龍砲・極	Ultimate Lao-Shan Cannon	800	6★	Heavy Bowgun	Heavy Bowgun	Mantle (Red)	-	-	-	ブランゴZシリーズ	-	-	<アクティヴ/狩場>「手札①」：狩りの終了時まで、このカードのパワー +400。	タカヤマ トシアキ	Blango Z Armor	-	-	<Active / Hunting Ground> [Hand ①]: Until the end of the Hunt, this card receives +400 Power.	
3	Common	60	Hunter	パワーハンターボウI	Hunter's Stoutbow I	200	2★	Bow	-	-	-	-	-	レックスシリーズ	-	-	<オート/狩場>：この狩りが２頭討伐の場合、このカードのパワー +500。	MID	Tigrex Armor	-	-	<Auto / Hunting Ground>: If this hunt is a Double Hunt, this card receives +500 Power.	
3	Uncommon	61	Hunter	オオバサミIV	Daimyo's Warbow IV	700	3★	Bow	Bow	Shell (Yellow)	-	-	-	ヒプノSシリーズ	-	-	<オープン>［素材①］：このカードはこの狩りが２頭討伐の場合にしかオープンできない。狩場にあるカードタイトルに「【R】」と書かれたターゲットモンスターを横向きにする。	百瀬 寿	Hypno S Armor	-	-	<Open> [Material ①]: This card can only be opened when this hunt is a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.	<Open> [Material ①]: This card can only be opened during a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.{{{LINEBREAK}}}{{{LINEBREAK}}}Same wording as B03-52
3	Ultra Rare	62	Hunter	アイシクルボウII	Icicle Bow II	0	6★	Bow	Bow	Shell (Red)	-	-	-	キリンXシリーズ	-	-	<オート/狩場>：あなたの手札１枚につき、このカードのパワー +300。	イケノ	Kirin X Armor	-	-	<Auto / Hunting Ground>: For each card in your hand, this card receives +300 Power.	
3	Common	63	Event	あれ?忘れた!	Wha? I forgot!	-	-	-	-	4	-	-	-	-	-	-	<イベント>：あなたは相手の手札を見てカードを１枚選んで、山札の下に戻す。	増田 幹生	-	-	-	<Event>: Look at your opponent's hand and choose 1 card, return it to the bottom of their deck.	Unsure if this means to look at the entire hand and pick one card, or pick one at random and then look at it
3	Uncommon	64	Event	こっちはまかせろ!	Leave this to me!	-	-	-	-	X	-	-	-	-	-	-	<イベント>［素材①］：このカードはこの狩りが２頭討伐の場合にしかオープンできない。狩場にあるカードタイトルに「【R】」と書かれたターゲットモンスターを横向きにする。	Hirokorin	-	-	-	<Event> [Material ①]: This card can only be opened when this hunt is a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.	<Event> [Material ①]: This card can only be opened in a Double Hunt. Target Monsters in the Hunting Ground with "[R]" in their title are turned sideways.
3	Common	65	Event	試練の時	Trial by Fire	-	-	-	-	1	-	-	-	-	-	-	<イベント>：あなたの山札からテキストに「２頭討伐」と書かれたターゲットモンスターを１枚まで選んで、相手に見せてから手札に加える。その後、シャッフルする。	村山 竜大	-	-	-	<Event>: Choose 1 Target Monster with "Double Hunt" in its card text from your deck, show it to your opponent and add it to your hand. Then, shuffle your deck.	<Event>: Choose 1 Target Monster with "Double Hunt" in its card text from your deck, reveal it and add it to your hand. Then, shuffle your deck.
3	Common	66	Event	ポッケ農場	Pokke Farm	-	-	-	-	2	-	-	-	-	-	-	<イベント>：カードを３枚引き、あなたの手札を２枚選んで、好きな順番で山札の下に戻す。	MID	-	-	-	<Event>: Draw 3 cards, choose 2 cards from your hand, return them to the bottom of your deck in any order.	
3	Common	67	Quest	災厄の使者	Envoy to Disaster	-	-	-	-	-	-	-	100	-	-	-	条件：★１以上の「ガブラス」討伐{{{LINEBREAK}}}<オート>：このカードを表向きにした時、あなたの山札からテキストに「<古龍出現>」と書かれたギルドモンスターを２枚まで選んで、相手に見せてから手札に加える。その後、シャッフルする。	ナブランジャ	-	-	-	Condition: Slay a 1★ or above "Remobra"{{{LINEBREAK}}}<Auto>: When this card is flipped face up, choose up to 2 Guild Monsters with "<Elder Dragon Arrival>" in their text, show them to your opponent and add it to your hand, then shuffle your deck.	Condition: Slay a 1★ or above "Remobra"{{{LINEBREAK}}}<Auto>: When this card is flipped face up, choose up to 2 Guild Monsters with "<Elder Dragon Arrival>" in their text, reveal them and add it to your hand, then shuffle your deck.
3	Uncommon	68	Quest	激突!雪獅子ドドブランゴ	The Ruler of the Snow	-	-	-	-	-	-	-	200	-	-	-	条件：★２以上の「ドドブランゴ」討伐{{{LINEBREAK}}}<オート>：このカードを表向きにした時、あなたの山札から★３のハンターか★４のハンターを１枚まで選んで、相手に見せてから手札に加える。その後、シャッフルする。	Kuratch!	-	-	-	Condition: Slay a 2★ or above "Blangonga"{{{LINEBREAK}}}<Auto>: When this card is flipped face up, choose 1 3★ Hunter or 4★ Hunter from your deck, show it to your opponent and add it to your hand, then shuffle your deck.	Condition: Slay a 2★ or above "Blangonga"{{{LINEBREAK}}}<Auto>: When this card is flipped face up, choose 1 3★ or 4★ Hunter from your deck, Reveal it and add it to your hand. Then, shuffle your deck.
